x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+77.975000E-03,+894.974895E-03,+4.507236198E+00,+19.742461711E+00,+5.703517515E+00
+77.980000E-03,+894.974895E-03,+4.708241224E+00,+2.028893471E+00,-1.080402136E+00
+77.985000E-03,+894.974895E-03,+4.645427153E+00,+18.109295845E+00,+5.163316506E+00
+77.990000E-03,+975.376904E-03,+4.507236198E+00,+2.028893471E+00,-678.392082E-03
+77.995000E-03,+975.376904E-03,+4.394170870E+00,+16.601758122E+00,+5.552763745E+00
+78.000000E-03,+1.055778913E+00,+4.507236198E+00,+18.843174E-03,-678.392082E-03
+78.005000E-03,+1.111055295E+00,+4.507236198E+00,+19.114320993E+00,+5.703517515E+00
+78.010000E-03,+1.136180922E+00,+4.595175897E+00,+1.023868322E+00,-766.331782E-03
+78.015000E-03,+1.151256299E+00,+4.507236198E+00,+16.601758122E+00,+5.552763745E+00
+78.020000E-03,+1.136180922E+00,+4.507236198E+00,+18.843174E-03,-665.829268E-03
+78.025000E-03,+1.156281425E+00,+4.557487454E+00,+19.616833568E+00,+5.414572789E+00
+78.030000E-03,+1.256783936E+00,+4.507236198E+00,+18.843174E-03,-665.829268E-03
+78.035000E-03,+1.357286448E+00,+4.507236198E+00,+7.556531787E+00,-163.316702E-03
+78.040000E-03,+1.291959815E+00,+4.507236198E+00,+18.109295845E+00,+3.743718505E+00
+78.045000E-03,+1.392462327E+00,+4.004723631E+00,-358.041257E-03,+13.793969840E+00
+78.050000E-03,+1.015577909E+00,+4.708241224E+00,+16.099245548E+00,+10.477386899E+00
+78.055000E-03,+1.412562829E+00,+4.494673383E+00,-4.001257420E+00,+3.040200911E+00
+78.060000E-03,+1.457788959E+00,+4.695678410E+00,+20.119346142E+00,+5.552763745E+00
+78.065000E-03,+1.457788959E+00,+4.507236198E+00,-1.363066405E+00,-1.017588065E+00
+78.070000E-03,+1.412562829E+00,+4.607738711E+00,+18.109295845E+00,+5.866834099E+00
+78.075000E-03,+1.538190968E+00,+4.507236198E+00,-358.041257E-03,-314.070472E-03
+78.080000E-03,+1.457788959E+00,+4.507236198E+00,+18.109295845E+00,+5.565326559E+00
+78.085000E-03,+1.457788959E+00,+4.645427153E+00,+1.526380897E+00,-879.397109E-03
+78.090000E-03,+1.538190968E+00,+4.507236198E+00,+18.109295845E+00,+5.552763745E+00
+78.095000E-03,+1.553266345E+00,+4.507236198E+00,+18.843174E-03,-477.387056E-03
+78.100000E-03,+1.618592978E+00,-115.879416E-03,+18.109295845E+00,+5.552763745E+00
+78.105000E-03,+1.538190968E+00,-27.939717E-03,+18.843174E-03,-615.578012E-03
+78.110000E-03,+1.538190968E+00,-15.376903E-03,+18.109295845E+00,+5.552763745E+00
+78.115000E-03,+1.618592978E+00,-166.130673E-03,+18.843174E-03,-678.392082E-03
+78.120000E-03,+1.538190968E+00,-128.442231E-03,+144.471318E-03,+5.552763745E+00
+78.125000E-03,+1.618592978E+00,-15.376903E-03,-483.669400E-03,+5.565326559E+00
+78.130000E-03,+1.538190968E+00,-115.879416E-03,+1.023868322E+00,+841.708432E-03
+78.135000E-03,+1.553266345E+00,-166.130673E-03,+18.843174E-03,+6.168341639E+00
+78.140000E-03,+1.613567852E+00,-115.879416E-03,-1.865578979E+00,-665.829268E-03
+78.145000E-03,+1.593467350E+00,-115.879416E-03,+18.843174E-03,+5.665829073E+00
+78.150000E-03,+1.538190968E+00,-115.879416E-03,+18.843174E-03,-979.899622E-03
+78.155000E-03,+1.553266345E+00,-115.879416E-03,-1.488694549E+00,+5.716080329E+00
+78.160000E-03,+1.538190968E+00,-115.879416E-03,-1.865578979E+00,-678.392082E-03
+78.165000E-03,+1.538190968E+00,-65.628160E-03,+18.843174E-03,+5.703517515E+00
+78.170000E-03,+1.497989964E+00,-316.884443E-03,-860.553831E-03,-678.392082E-03
+78.175000E-03,+1.518090466E+00,-115.879416E-03,+18.843174E-03,+527.638078E-03
+78.180000E-03,+1.533165843E+00,-316.884443E-03,+144.471318E-03,+5.351758718E+00
+78.185000E-03,+1.513065340E+00,-115.879416E-03,+18.843174E-03,-615.578012E-03
+78.190000E-03,+1.457788959E+00,-115.879416E-03,+18.843174E-03,+4.045226045E+00
+78.195000E-03,+1.437688457E+00,-115.879416E-03,-1.488694549E+00,+3.203517496E+00
+78.200000E-03,+1.377386950E+00,-316.884443E-03,-1.865578979E+00,-75.377002E-03
+78.205000E-03,+1.397487452E+00,-266.633186E-03,+18.843174E-03,+5.100502435E+00
+78.210000E-03,+1.417587955E+00,-216.381930E-03,+18.843174E-03,+226.130538E-03
+78.215000E-03,+1.312060317E+00,-115.879416E-03,+18.843174E-03,+3.391959708E+00
+78.220000E-03,+1.296984941E+00,-316.884443E-03,+144.471318E-03,+4.547738612E+00
+78.225000E-03,+1.317085443E+00,-115.879416E-03,+18.843174E-03,-364.321728E-03
+78.230000E-03,+1.296984941E+00,-15.376903E-03,+18.843174E-03,+5.150753692E+00
+78.235000E-03,+1.216582932E+00,-166.130673E-03,+18.843174E-03,+439.698379E-03
+78.240000E-03,+1.216582932E+00,+72.562796E-03,+18.843174E-03,+2.537688345E+00
+78.245000E-03,+1.191457304E+00,-65.628160E-03,+18.843174E-03,+4.949748665E+00
+78.250000E-03,+1.176381927E+00,-115.879416E-03,-986.181974E-03,-75.377002E-03
+78.255000E-03,+1.136180922E+00,-115.879416E-03,+18.843174E-03,+5.113065249E+00
+78.260000E-03,+1.055778913E+00,-128.442231E-03,+18.843174E-03,+527.638078E-03
+78.265000E-03,+975.376904E-03,+22.311539E-03,+18.843174E-03,+2.788944628E+00
+78.270000E-03,+1.015577909E+00,-115.879416E-03,+18.843174E-03,+4.158291372E+00
+78.275000E-03,+975.376904E-03,-316.884443E-03,+1.652009040E+00,-75.377002E-03
+78.280000E-03,+894.974895E-03,-128.442231E-03,+2.028893471E+00,+5.150753692E+00
+78.285000E-03,+834.673388E-03,-115.879416E-03,+18.843174E-03,+238.693352E-03
+78.290000E-03,+814.572886E-03,-115.879416E-03,+1.023868322E+00,+3.140703425E+00
+78.295000E-03,+814.572886E-03,-115.879416E-03,+18.843174E-03,+3.706030062E+00
+78.300000E-03,+653.768867E-03,-115.879416E-03,-1.865578979E+00,+125.628024E-03
+78.305000E-03,+789.447258E-03,-115.879416E-03,+18.843174E-03,+4.949748665E+00
+78.310000E-03,+653.768867E-03,-228.944744E-03,-860.553831E-03,+540.200892E-03
+78.315000E-03,+573.366858E-03,-115.879416E-03,-1.991207123E+00,+3.140703425E+00
+78.320000E-03,+573.366858E-03,-115.879416E-03,+18.843174E-03,+4.158291372E+00
+78.325000E-03,+573.366858E-03,-178.693487E-03,-1.363066405E+00,+75.376768E-03
+78.330000E-03,+452.763844E-03,-115.879416E-03,+1.149496466E+00,+5.050251178E+00
+78.335000E-03,+412.562840E-03,-115.879416E-03,+18.843174E-03,+489.949635E-03
+78.340000E-03,+332.160830E-03,-316.884443E-03,+18.843174E-03,+2.738693371E+00
+78.345000E-03,+271.859324E-03,-115.879416E-03,+1.023868322E+00,+4.258793886E+00
+78.350000E-03,+291.959826E-03,-115.879416E-03,-986.181974E-03,+125.628024E-03
+78.355000E-03,+251.758821E-03,-115.879416E-03,+18.843174E-03,+4.949748665E+00
+78.360000E-03,+246.733696E-03,-115.879416E-03,+2.028893471E+00,+339.195865E-03
+78.365000E-03,+90.954803E-03,-115.879416E-03,-483.669400E-03,+2.889447141E+00
+78.370000E-03,+90.954803E-03,-27.939717E-03,+18.843174E-03,+3.957286346E+00
+78.375000E-03,+90.954803E-03,-115.879416E-03,+1.652009040E+00,+87.939582E-03
+78.380000E-03,-69.849215E-03,-115.879416E-03,-1.865578979E+00,+4.949748665E+00
+78.385000E-03,-69.849215E-03,-115.879416E-03,-1.363066405E+00,+590.452149E-03
+78.390000E-03,-230.653234E-03,-115.879416E-03,+18.843174E-03,+3.140703425E+00
+78.395000E-03,-250.753736E-03,-279.196001E-03,+1.149496466E+00,+3.907035089E+00
+78.400000E-03,-235.678359E-03,-115.879416E-03,-1.865578979E+00,-62.814188E-03
+78.405000E-03,-290.954741E-03,+22.311539E-03,+18.843174E-03,+4.949748665E+00
+78.410000E-03,-351.256248E-03,-115.879416E-03,+18.843174E-03,+527.638078E-03
+78.415000E-03,-456.783885E-03,-115.879416E-03,-358.041257E-03,+2.788944628E+00
+78.420000E-03,-471.859261E-03,-115.879416E-03,+144.471318E-03,+3.957286346E+00
+78.425000E-03,-471.859261E-03,-115.879416E-03,-1.363066405E+00,+75.376768E-03
+78.430000E-03,-552.261271E-03,-115.879416E-03,+18.843174E-03,+4.748743638E+00
+78.435000E-03,-572.361773E-03,-115.879416E-03,+18.843174E-03,+489.949635E-03
+78.440000E-03,-637.688405E-03,-115.879416E-03,+18.843174E-03,+3.140703425E+00
+78.445000E-03,-713.065289E-03,-115.879416E-03,+1.526380897E+00,+3.706030062E+00
+78.450000E-03,-758.291419E-03,-115.879416E-03,+18.843174E-03,+25.125511E-03
+78.455000E-03,-793.467298E-03,-279.196001E-03,+18.843174E-03,+4.711055196E+00
+78.460000E-03,-873.869307E-03,-316.884443E-03,-1.865578979E+00,+540.200892E-03
+78.465000E-03,-818.592926E-03,-115.879416E-03,+18.843174E-03,+3.040200911E+00
+78.470000E-03,-919.095438E-03,-216.381930E-03,+18.843174E-03,+3.643215992E+00
+78.475000E-03,-974.371819E-03,-115.879416E-03,-1.488694549E+00,+125.628024E-03
+78.480000E-03,-954.271317E-03,+72.562796E-03,+18.843174E-03,+4.748743638E+00
+78.485000E-03,-1.059798954E+00,-115.879416E-03,+18.843174E-03,+678.391848E-03
+78.490000E-03,-1.115075335E+00,-115.879416E-03,+2.028893471E+00,+3.241205938E+00
+78.495000E-03,-1.135175837E+00,-115.879416E-03,+18.843174E-03,+3.605527549E+00
+78.500000E-03,-1.195477344E+00,-115.879416E-03,+18.843174E-03,+326.633051E-03
+78.505000E-03,-1.220602972E+00,-115.879416E-03,+18.843174E-03,+4.698492382E+00
+78.510000E-03,-1.275879353E+00,-115.879416E-03,+18.843174E-03,+640.703405E-03
+78.515000E-03,-1.341205986E+00,+34.874354E-03,+1.652009040E+00,+3.140703425E+00
+78.520000E-03,-1.356281362E+00,-316.884443E-03,+2.028893471E+00,+3.555276292E+00
+78.525000E-03,-1.356281362E+00,-115.879416E-03,+2.028893471E+00,+125.628024E-03
+78.530000E-03,-1.396482367E+00,-27.939717E-03,+18.843174E-03,+4.648241125E+00
+78.535000E-03,-1.436683372E+00,-115.879416E-03,+521.355748E-03,+439.698379E-03
+78.540000E-03,-1.436683372E+00,-115.879416E-03,+18.843174E-03,+2.939698398E+00
+78.545000E-03,-1.436683372E+00,-115.879416E-03,+646.983892E-03,+3.605527549E+00
+78.550000E-03,-1.481909502E+00,-115.879416E-03,+18.843174E-03,+326.633051E-03
+78.555000E-03,-1.517085381E+00,-115.879416E-03,+18.843174E-03,+4.748743638E+00
+78.560000E-03,-1.597487390E+00,-115.879416E-03,+144.471318E-03,+527.638078E-03
+78.565000E-03,-1.577386888E+00,-115.879416E-03,+18.843174E-03,+3.190954681E+00
+78.570000E-03,-1.597487390E+00,-115.879416E-03,+18.843174E-03,+3.555276292E+00
+78.575000E-03,-1.597487390E+00,-115.879416E-03,+521.355748E-03,+175.879281E-03
+78.580000E-03,-1.597487390E+00,-128.442231E-03,+144.471318E-03,+4.748743638E+00
+78.585000E-03,-1.622613018E+00,-115.879416E-03,+18.843174E-03,+590.452149E-03
+78.590000E-03,-1.597487390E+00,-316.884443E-03,+18.843174E-03,+3.341708452E+00
+78.595000E-03,-1.677889399E+00,-115.879416E-03,+18.843174E-03,+3.605527549E+00
+78.600000E-03,-1.677889399E+00,-316.884443E-03,+2.028893471E+00,+125.628024E-03
+78.605000E-03,-1.677889399E+00,-266.633186E-03,+1.526380897E+00,+4.610552683E+00
+78.610000E-03,-1.637688395E+00,-115.879416E-03,+1.149496466E+00,+439.698379E-03
+78.615000E-03,-1.758291408E+00,-78.190974E-03,+1.149496466E+00,+3.090452168E+00
+78.620000E-03,-1.677889399E+00,-115.879416E-03,+144.471318E-03,+3.354271266E+00
+78.625000E-03,-1.677889399E+00,-115.879416E-03,+646.983892E-03,+276.381794E-03
+78.630000E-03,-1.677889399E+00,-115.879416E-03,-986.181974E-03,+4.748743638E+00
+78.635000E-03,-1.677889399E+00,-115.879416E-03,-358.041257E-03,+527.638078E-03
+78.640000E-03,-1.758291408E+00,+72.562796E-03,+18.843174E-03,+3.140703425E+00
+78.645000E-03,-1.738190906E+00,-115.879416E-03,+18.843174E-03,+3.253768752E+00
+78.650000E-03,-1.723115529E+00,-15.376903E-03,-860.553831E-03,+326.633051E-03
+78.655000E-03,-1.677889399E+00,-115.879416E-03,-358.041257E-03,+4.597989868E+00
+78.660000E-03,-1.677889399E+00,-115.879416E-03,+18.843174E-03,+540.200892E-03
+78.665000E-03,-1.657788897E+00,+22.311539E-03,+646.983892E-03,+3.291457195E+00
+78.670000E-03,-1.718090404E+00,-115.879416E-03,+1.023868322E+00,+3.354271266E+00
+78.675000E-03,-1.617587892E+00,-115.879416E-03,+18.843174E-03,+326.633051E-03
+78.680000E-03,-1.602512516E+00,-316.884443E-03,+18.843174E-03,+4.748743638E+00
+78.685000E-03,-1.597487390E+00,-178.693487E-03,+2.028893471E+00,+527.638078E-03
+78.690000E-03,-1.597487390E+00,-228.944744E-03,+18.843174E-03,+3.341708452E+00
+78.695000E-03,-1.597487390E+00,-115.879416E-03,+521.355748E-03,+3.140703425E+00
+78.700000E-03,-1.597487390E+00,-115.879416E-03,+18.843174E-03,+527.638078E-03
+78.705000E-03,-1.542211009E+00,+85.125610E-03,+2.028893471E+00,+4.610552683E+00
+78.710000E-03,-1.517085381E+00,-216.381930E-03,+18.843174E-03,+527.638078E-03
+78.715000E-03,-1.436683372E+00,-78.190974E-03,+18.843174E-03,+3.291457195E+00
+78.720000E-03,-1.361306488E+00,-128.442231E-03,+18.843174E-03,+3.153266239E+00
+78.725000E-03,-1.381406990E+00,-266.633186E-03,+646.983892E-03,+527.638078E-03
+78.730000E-03,-1.356281362E+00,-216.381930E-03,+1.023868322E+00,+4.547738612E+00
+78.735000E-03,-1.356281362E+00,-115.879416E-03,+18.843174E-03,+690.954662E-03
+78.740000E-03,-1.356281362E+00,+72.562796E-03,+18.843174E-03,+3.140703425E+00
+78.745000E-03,-1.301004981E+00,-115.879416E-03,+18.843174E-03,+3.253768752E+00
+78.750000E-03,-1.275879353E+00,-115.879416E-03,+18.843174E-03,+427.135564E-03
+78.755000E-03,-1.260803977E+00,-166.130673E-03,+1.652009040E+00,+4.748743638E+00
+78.760000E-03,-1.195477344E+00,-128.442231E-03,+18.843174E-03,+540.200892E-03
+78.765000E-03,-1.115075335E+00,-178.693487E-03,+1.023868322E+00,+3.291457195E+00
+78.770000E-03,-1.195477344E+00,-216.381930E-03,+18.843174E-03,+3.341708452E+00
+78.775000E-03,-1.099999958E+00,-166.130673E-03,+18.843174E-03,+527.638078E-03
+78.780000E-03,-1.039698451E+00,-115.879416E-03,+18.843174E-03,+4.547738612E+00
+78.785000E-03,-1.094974833E+00,-115.879416E-03,+646.983892E-03,+527.638078E-03
+78.790000E-03,-954.271317E-03,-228.944744E-03,-860.553831E-03,+3.442210965E+00
+78.795000E-03,-858.793931E-03,-316.884443E-03,-986.181974E-03,+3.052763726E+00
+78.800000E-03,-798.492424E-03,-115.879416E-03,+18.843174E-03,+527.638078E-03
+78.805000E-03,-793.467298E-03,-115.879416E-03,-1.363066405E+00,+4.698492382E+00
+78.810000E-03,-793.467298E-03,-216.381930E-03,-860.553831E-03,+728.643104E-03
+78.815000E-03,-778.391921E-03,-166.130673E-03,+521.355748E-03,+3.442210965E+00
+78.820000E-03,-713.065289E-03,-316.884443E-03,+144.471318E-03,+2.952261212E+00
+78.825000E-03,-692.964787E-03,-115.879416E-03,+18.843174E-03,+628.140591E-03
+78.830000E-03,-552.261271E-03,-115.879416E-03,+1.149496466E+00,+4.447236098E+00
+78.835000E-03,-471.859261E-03,-115.879416E-03,+521.355748E-03,+527.638078E-03
+78.840000E-03,-396.482378E-03,-115.879416E-03,+2.028893471E+00,+3.341708452E+00
+78.845000E-03,-416.582880E-03,-115.879416E-03,+18.843174E-03,+3.002512469E+00
+78.850000E-03,-391.457252E-03,-27.939717E-03,-860.553831E-03,+628.140591E-03
+78.855000E-03,-331.155745E-03,+34.874354E-03,-1.488694549E+00,+4.547738612E+00
+78.860000E-03,-311.055243E-03,-128.442231E-03,+18.843174E-03,+540.200892E-03
+78.865000E-03,-255.778862E-03,-115.879416E-03,+1.526380897E+00,+3.404522522E+00
+78.870000E-03,-150.251225E-03,-228.944744E-03,+18.843174E-03,+3.052763726E+00
+78.875000E-03,-69.849215E-03,-115.879416E-03,+18.843174E-03,+728.643104E-03
+78.880000E-03,+5.527668E-03,-316.884443E-03,+2.028893471E+00,+4.547738612E+00
+78.885000E-03,+10.552794E-03,-115.879416E-03,+646.983892E-03,+527.638078E-03
+78.890000E-03,+45.728673E-03,-115.879416E-03,+18.843174E-03,+3.442210965E+00
+78.895000E-03,+90.954803E-03,-115.879416E-03,+18.843174E-03,+2.939698398E+00
+78.900000E-03,+171.356812E-03,-115.879416E-03,+18.843174E-03,+728.643104E-03
+78.905000E-03,+90.954803E-03,-266.633186E-03,+1.526380897E+00,+4.610552683E+00
+78.910000E-03,+251.758821E-03,-228.944744E-03,+18.843174E-03,+728.643104E-03
+78.915000E-03,+266.834198E-03,-166.130673E-03,+2.028893471E+00,+3.391959708E+00
+78.920000E-03,+332.160830E-03,-115.879416E-03,+18.843174E-03,+3.140703425E+00
+78.925000E-03,+332.160830E-03,-115.879416E-03,+18.843174E-03,+1.030150644E+00
+78.930000E-03,+412.562840E-03,-15.376903E-03,+1.149496466E+00,+4.346733585E+00
+78.935000E-03,+412.562840E-03,-279.196001E-03,-1.488694549E+00,+527.638078E-03
+78.940000E-03,+492.964849E-03,-128.442231E-03,+18.843174E-03,+3.341708452E+00
+78.945000E-03,+573.366858E-03,-115.879416E-03,+18.843174E-03,+2.801507442E+00
+78.950000E-03,+613.567863E-03,-115.879416E-03,+18.843174E-03,+929.648131E-03
+78.955000E-03,+653.768867E-03,-115.879416E-03,+521.355748E-03,+4.547738612E+00
+78.960000E-03,+734.170876E-03,-128.442231E-03,+2.028893471E+00,+540.200892E-03
+78.965000E-03,+754.271379E-03,-266.633186E-03,+18.843174E-03,+3.492462222E+00
+78.970000E-03,+814.572886E-03,-228.944744E-03,+18.843174E-03,+2.952261212E+00
+78.975000E-03,+874.874393E-03,+4.507236198E+00,+2.028893471E+00,-515.075498E-03
+78.980000E-03,+1.050753788E+00,+5.097688464E+00,+30.169597626E+00,+8.366834119E+00
+78.985000E-03,+930.150774E-03,+4.607738711E+00,+22.757537156E+00,+2.449748646E+00
+78.990000E-03,+935.175899E-03,+4.394170870E+00,+20.119346142E+00,+7.474874313E+00
+78.995000E-03,+1.035678411E+00,+4.657989968E+00,+18.843174E-03,-477.387056E-03
+79.000000E-03,+975.376904E-03,+4.507236198E+00,+16.224873692E+00,+6.155778825E+00
+79.005000E-03,+1.055778913E+00,+4.507236198E+00,+18.843174E-03,-1.168341835E+00
+79.010000E-03,+1.090954792E+00,+4.394170870E+00,+19.239949137E+00,+5.552763745E+00
+79.015000E-03,+1.070854290E+00,+4.507236198E+00,+18.843174E-03,-829.145852E-03
+79.020000E-03,+1.216582932E+00,+4.494673383E+00,+20.119346142E+00,+5.552763745E+00
+79.025000E-03,+1.176381927E+00,+4.645427153E+00,+18.843174E-03,-276.382029E-03
+79.030000E-03,+1.256783936E+00,+4.507236198E+00,+18.109295845E+00,+5.552763745E+00
+79.035000E-03,+1.312060317E+00,+4.507236198E+00,-358.041257E-03,-678.392082E-03
+79.040000E-03,+1.291959815E+00,+4.306231171E+00,+18.109295845E+00,+5.753768772E+00
+79.045000E-03,+1.337185945E+00,+4.356482428E+00,-1.363066405E+00,-527.638312E-03
+79.050000E-03,+1.377386950E+00,+4.595175897E+00,+18.109295845E+00,+5.452261232E+00
+79.055000E-03,+1.437688457E+00,+4.343919613E+00,+12.204773098E+00,+5.515075303E+00
+79.060000E-03,+1.377386950E+00,+4.306231171E+00,+2.154521614E+00,+1.733668238E+00
+79.065000E-03,+1.457788959E+00,+4.255979914E+00,+14.089195251E+00,+11.432160776E+00
+79.070000E-03,+1.613567852E+00,+5.298693490E+00,+17.104270697E+00,+10.175879359E+00
+79.075000E-03,+1.457788959E+00,+4.557487454E+00,+17.732411414E+00,+9.133165783E+00
+79.080000E-03,+1.457788959E+00,+4.494673383E+00,+6.048994064E+00,-276.382029E-03
+79.085000E-03,+1.477889461E+00,+4.507236198E+00,+21.124371290E+00,+7.060301445E+00
+79.090000E-03,+1.538190968E+00,+4.607738711E+00,+1.149496466E+00,-678.392082E-03
+79.095000E-03,+1.618592978E+00,+4.507236198E+00,+17.732411414E+00,+5.263819019E+00
+79.100000E-03,+1.533165843E+00,+4.306231171E+00,+2.028893471E+00,-866.834295E-03
+79.105000E-03,+1.538190968E+00,+4.507236198E+00,+18.109295845E+00,+5.502512489E+00
+79.110000E-03,+1.618592978E+00,+4.607738711E+00,+18.843174E-03,-678.392082E-03
+79.115000E-03,+1.538190968E+00,+4.657989968E+00,+18.611808419E+00,+5.753768772E+00
+79.120000E-03,+1.538190968E+00,+4.494673383E+00,+18.843174E-03,-477.387056E-03
+79.125000E-03,+1.593467350E+00,+4.444422127E+00,+18.109295845E+00,+5.615577816E+00
+79.130000E-03,+1.618592978E+00,+4.507236198E+00,+1.149496466E+00,-678.392082E-03
+79.135000E-03,+1.538190968E+00,+4.657989968E+00,+16.601758122E+00,+5.552763745E+00
+79.140000E-03,+1.618592978E+00,+4.494673383E+00,+144.471318E-03,-263.819215E-03
+79.145000E-03,+1.538190968E+00,+4.557487454E+00,+1.149496466E+00,-1.067839322E+00
+79.150000E-03,+1.538190968E+00,-15.376903E-03,+14.089195251E+00,+10.992462280E+00
+79.155000E-03,+1.352261322E+00,-530.452284E-03,+20.747486860E+00,-5.540201166E+00
+79.160000E-03,+1.377386950E+00,-517.889470E-03,+8.059044361E+00,+2.336683318E+00
+79.165000E-03,+1.477889461E+00,-65.628160E-03,+18.843174E-03,-879.397109E-03
+79.170000E-03,+1.538190968E+00,-115.879416E-03,-860.553831E-03,+5.753768772E+00
+79.175000E-03,+1.472864336E+00,-279.196001E-03,+18.843174E-03,-766.331782E-03
+79.180000E-03,+1.457788959E+00,+72.562796E-03,+18.843174E-03,+5.753768772E+00
+79.185000E-03,+1.477889461E+00,-266.633186E-03,+18.843174E-03,-1.080402136E+00
+79.190000E-03,+1.538190968E+00,-15.376903E-03,+1.149496466E+00,+5.753768772E+00
+79.195000E-03,+1.457788959E+00,-115.879416E-03,-1.488694549E+00,-829.145852E-03
+79.200000E-03,+1.452763834E+00,-115.879416E-03,+18.843174E-03,+5.565326559E+00
+79.205000E-03,+1.432663331E+00,-115.879416E-03,+1.526380897E+00,-477.387056E-03
+79.210000E-03,+1.377386950E+00,-27.939717E-03,+1.023868322E+00,+5.653266259E+00
+79.215000E-03,+1.437688457E+00,-166.130673E-03,+521.355748E-03,+5.251256205E+00
+79.220000E-03,+1.377386950E+00,-115.879416E-03,+18.843174E-03,-477.387056E-03
+79.225000E-03,+1.352261322E+00,-115.879416E-03,+18.843174E-03,+5.552763745E+00
+79.230000E-03,+1.256783936E+00,-27.939717E-03,+18.843174E-03,+37.688325E-03
+79.235000E-03,+1.231658308E+00,-228.944744E-03,+521.355748E-03,+1.884422008E+00
+79.240000E-03,+1.216582932E+00,+72.562796E-03,+18.843174E-03,+5.150753692E+00
+79.245000E-03,+1.156281425E+00,-115.879416E-03,-483.669400E-03,-213.567958E-03
+79.250000E-03,+1.176381927E+00,-15.376903E-03,-986.181974E-03,+4.949748665E+00
+79.255000E-03,+1.136180922E+00,-78.190974E-03,+1.149496466E+00,-75.377002E-03
+79.260000E-03,+1.055778913E+00,-115.879416E-03,+18.843174E-03,+3.140703425E+00
+79.265000E-03,+1.030653285E+00,-115.879416E-03,+18.843174E-03,+4.459798913E+00
+79.270000E-03,+1.010552783E+00,-228.944744E-03,+1.023868322E+00,-75.377002E-03
+79.275000E-03,+894.974895E-03,-78.190974E-03,+18.843174E-03,+5.150753692E+00
+79.280000E-03,+970.351778E-03,-115.879416E-03,+18.843174E-03,+540.200892E-03
+79.285000E-03,+894.974895E-03,-178.693487E-03,+18.843174E-03,+2.386934575E+00
+79.290000E-03,+734.170876E-03,-228.944744E-03,+18.843174E-03,+5.062813993E+00
+79.295000E-03,+814.572886E-03,-115.879416E-03,+18.843174E-03,+37.688325E-03
+79.300000E-03,+734.170876E-03,-128.442231E-03,+18.843174E-03,+4.949748665E+00
+79.305000E-03,+709.045249E-03,+22.311539E-03,+1.023868322E+00,+489.949635E-03
+79.310000E-03,+653.768867E-03,-115.879416E-03,+18.843174E-03,+2.236180805E+00
+79.315000E-03,+633.668365E-03,-279.196001E-03,+18.843174E-03,+4.912060223E+00
+79.320000E-03,+492.964849E-03,-115.879416E-03,+18.843174E-03,+125.628024E-03
+79.325000E-03,+492.964849E-03,-65.628160E-03,+646.983892E-03,+4.949748665E+00
+79.330000E-03,+492.964849E-03,-115.879416E-03,+18.843174E-03,+841.708432E-03
+79.335000E-03,+412.562840E-03,-115.879416E-03,+18.843174E-03,+2.437185831E+00
+79.340000E-03,+487.939723E-03,+72.562796E-03,+18.843174E-03,+4.560301426E+00
+79.345000E-03,+307.035203E-03,-115.879416E-03,+646.983892E-03,-12.562932E-03
+79.350000E-03,+251.758821E-03,-316.884443E-03,+18.843174E-03,+4.849246152E+00
+79.355000E-03,+186.432189E-03,-115.879416E-03,+521.355748E-03,+690.954662E-03
+79.360000E-03,+171.356812E-03,-115.879416E-03,-1.865578979E+00,+2.537688345E+00
+79.365000E-03,+111.055305E-03,-266.633186E-03,+18.843174E-03,+4.208542629E+00
+79.370000E-03,+90.954803E-03,-15.376903E-03,+1.149496466E+00,+238.693352E-03
+79.375000E-03,+10.552794E-03,-78.190974E-03,+18.843174E-03,+4.949748665E+00
+79.380000E-03,+10.552794E-03,-115.879416E-03,+18.843174E-03,+741.205919E-03
+79.385000E-03,-49.748713E-03,-178.693487E-03,+1.526380897E+00,+2.437185831E+00
+79.390000E-03,-150.251225E-03,-115.879416E-03,+18.843174E-03,+4.158291372E+00
+79.395000E-03,-150.251225E-03,+34.874354E-03,+18.843174E-03,+87.939582E-03
+79.400000E-03,-230.653234E-03,-115.879416E-03,+18.843174E-03,+4.949748665E+00
+79.405000E-03,-290.954741E-03,-115.879416E-03,+18.843174E-03,+640.703405E-03
+79.410000E-03,-311.055243E-03,-15.376903E-03,+1.149496466E+00,+2.537688345E+00
+79.415000E-03,-391.457252E-03,-115.879416E-03,+521.355748E-03,+4.145728558E+00
+79.420000E-03,-396.482378E-03,-316.884443E-03,+18.843174E-03,-62.814188E-03
+79.425000E-03,-471.859261E-03,-266.633186E-03,+1.023868322E+00,+4.748743638E+00
+79.430000E-03,-552.261271E-03,-27.939717E-03,+18.843174E-03,+741.205919E-03
+79.435000E-03,-491.959764E-03,-166.130673E-03,+18.843174E-03,+2.738693371E+00
+79.440000E-03,-637.688405E-03,-128.442231E-03,+2.028893471E+00,+4.158291372E+00
+79.445000E-03,-657.788908E-03,-115.879416E-03,+18.843174E-03,+276.381794E-03
+79.450000E-03,-758.291419E-03,-115.879416E-03,+1.023868322E+00,+4.748743638E+00
+79.455000E-03,-793.467298E-03,-115.879416E-03,+521.355748E-03,+891.959689E-03
+79.460000E-03,-798.492424E-03,-115.879416E-03,+18.843174E-03,+2.537688345E+00
