#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A1895C
#Date Time: 2017-05-13 21:07::22.037

Time (s),Channel 1 (V),Channel 2 (V)
0.00086965909090909086,-0.97456307863820291,-0.2355646430705749
0.00087090909090909092,-0.95125292067707568,-0.23219735039737427
0.00087215909090909087,-0.93460280784769922,-0.23893193574377553
0.00087340909090909092,-0.95125292067707568,-0.22883005772417336
0.00087465909090909087,-0.91462267245244733,-0.23893193574377553
0.00087590909090909093,-0.92794276271594867,-0.2355646430705749
0.00087715909090909088,-0.89464253705719554,-0.2355646430705749
0.00087840909090909094,-0.90463260475482143,-0.23893193574377553
0.00087965909090909089,-0.89464253705719554,-0.22883005772417336
0.00088090909090909094,-0.87133237909606831,-0.23893193574377553
0.00088215909090909089,-0.87466240166194364,-0.23219735039737427
0.00088340909090909095,-0.84136217600319085,-0.2355646430705749
0.0008846590909090909,-0.85468226626669197,-0.2355646430705749
0.00088590909090909096,-0.83137210830556474,-0.22883005772417336
0.0008871590909090909,-0.82138204060793885,-0.2355646430705749
0.00088840909090909096,-0.82471206317381418,-0.2355646430705749
0.00088965909090909091,-0.79474186008093639,-0.24229922841697615
0.00089090909090909086,-0.80473192777856251,-0.2355646430705749
0.00089215909090909092,-0.77476172468568472,-0.2355646430705749
0.00089340909090909087,-0.77809174725156005,-0.23893193574377553
0.00089465909090909092,-0.77143170211980938,-0.22883005772417336
0.00089590909090909087,-0.7414614990269317,-0.24566652109017678
0.00089715909090909093,-0.75478158929043304,-0.23219735039737427
0.00089840909090909088,-0.72814140876343059,-0.23893193574377553
0.00089965909090909094,-0.73480145389518103,-0.2355646430705749
0.00090090909090909089,-0.71482131849992947,-0.2355646430705749
0.00090215909090909094,-0.70150122823642802,-0.2355646430705749
0.00090340909090909089,-0.69484118310467746,-0.2355646430705749
0.00090465909090909095,-0.66820100257767523,-0.24229922841697615
0.0009059090909090909,-0.6881811379729269,-0.23219735039737427
0.00090715909090909096,-0.64822086718242322,-0.2355646430705749
0.00090840909090909091,-0.64822086718242322,-0.2355646430705749
0.00090965909090909096,-0.63490077691892211,-0.2355646430705749
0.00091090909090909091,-0.61825066408954554,-0.24229922841697615
0.00091215909090909086,-0.62824073178717166,-0.22883005772417336
0.00091340909090909092,-0.59161048356254331,-0.23893193574377553
0.00091465909090909087,-0.59494050612841853,-0.2355646430705749
0.00091590909090909093,-0.57829039329904219,-0.23219735039737427
0.00091715909090909088,-0.56830032560141608,-0.23893193574377553
0.00091840909090909093,-0.56830032560141608,-0.23219735039737427
0.00091965909090909088,-0.53500009994266318,-0.23893193574377553
0.00092090909090909094,-0.54499016764028907,-0.2355646430705749
0.00092215909090909089,-0.51501996454741128,-0.2355646430705749
0.00092340909090909095,-0.51501996454741128,-0.23893193574377553
0.00092465909090909089,-0.50169987428391016,-0.23219735039737427
0.00092590909090909095,-0.47838971632278293,-0.24229922841697615
0.0009271590909090909,-0.49503982915215961,-0.23219735039737427
0.00092840909090909096,-0.4550795583616557,-0.23893193574377553
0.00092965909090909091,-0.46173960349340626,-0.2355646430705749
0.00093090909090909097,-0.43842944553227958,-0.2355646430705749
0.00093215909090909091,-0.43176940040052902,-0.23893193574377553
0.00093340909090909086,-0.43176940040052902,-0.2355646430705749
0.00093465909090909092,-0.39513915217590068,-0.24229922841697615
0.00093590909090909087,-0.40512921987352624,-0.2355646430705749
0.00093715909090909093,-0.378489039346524,-0.23219735039737427
0.00093840909090909088,-0.378489039346524,-0.24229922841697615
0.00093965909090909093,-0.36849897164889789,-0.23219735039737427
0.00094090909090909088,-0.34185879112189566,-0.24229922841697615
0.00094215909090909094,-0.35184885881952177,-0.23219735039737427
0.00094340909090909089,-0.32187865572664398,-0.23893193574377553
0.00094465909090909095,-0.32187865572664398,-0.23219735039737427
0.0009459090909090909,-0.29856849776551675,-0.23219735039737427
0.00094715909090909095,-0.28524840750201563,-0.23893193574377553
0.0009484090909090909,-0.29190845263376619,-0.23219735039737427
0.00094965909090909096,-0.25194818184326284,-0.23893193574377553
0.00095090909090909091,-0.26526827210676396,-0.2355646430705749
0.00095215909090909086,-0.23529806901388617,-0.2355646430705749
0.00095340909090909092,-0.23196804644801061,-0.2355646430705749
0.00095465909090909087,-0.22530800131626005,-0.22883005772417336
0.00095590909090909092,-0.19200777565750726,-0.24229922841697615
0.00095715909090909087,-0.20199784335513282,-0.2355646430705749
0.00095840909090909093,-0.17535766282813059,-0.24229922841697615
0.00095965909090909088,-0.17535766282813059,-0.23893193574377553
0.00096090909090909094,-0.16203757256462947,-0.23219735039737427
0.00096215909090909088,-0.1420574371693778,-0.23893193574377553
0.00096340909090909094,-0.1420574371693778,-0.22546276505097274
0.00096465909090909089,-0.11208723407650001,-0.23893193574377553
0.00096590909090909095,-0.12540732434000113,-0.2355646430705749
0.0009671590909090909,-0.092107098681248334,-0.23219735039737427
0.00096840909090909096,-0.082117030983622219,-0.23893193574377553
0.0009696590909090909,-0.082117030983622219,-0.22883005772417336
0.00097090909090909096,-0.048816805324869428,-0.23893193574377553
0.00097215909090909091,-0.062136895588370544,-0.22883005772417336
0.00097340909090909086,-0.025506647363742196,-0.23893193574377553
0.00097465909090909092,-0.032166692495492755,-0.23893193574377553
0.00097590909090909087,-0.015516579666116082,-0.2355646430705749
0.00097715909090909082,0.0044635557291355932,-0.23893193574377553
0.00097840909090909098,0.0011335331632600365,-0.23219735039737427
0.00097965909090909093,0.037763781387888384,-0.23893193574377553
0.00098090909090909088,0.024443691124387268,-0.2355646430705749
0.00098215909090909083,0.051083871651389501,-0.2355646430705749
0.00098340909090909099,0.054413894217265057,-0.23893193574377553
0.00098465909090909094,0.061073939349015616,-0.22883005772417336
0.00098590909090909089,0.087714119876017849,-0.23893193574377553
0.00098715909090909084,0.077724052178392289,-0.23219735039737427
0.00098840909090909101,0.11435430040302064,-0.23893193574377553
0.00098965909090909096,0.11768432296889564,-0.23893193574377553
0.00099090909090909091,0.13100441323239675,-0.23219735039737427
0.00099215909090909086,0.14765452606177343,-0.24229922841697615
0.0009934090909090908,0.14432450349589787,-0.23219735039737427
0.00099465909090909097,0.17762472915465122,-0.2355646430705749
0.00099590909090909092,0.1643046388911501,-0.2355646430705749
0.00099715909090909087,0.19094481941815233,-0.23219735039737427
0.00099840909090909082,0.20093488711577845,-0.23893193574377553
0.00099965909090909098,0.20759493224752901,-0.23219735039737427
0.0010009090909090909,0.2375651353404068,-0.24229922841697615
0.0010021590909090909,0.22424504507690513,-0.2355646430705749
0.0010034090909090908,0.26087529330153347,-0.2355646430705749
0.001004659090909091,0.26087529330153347,-0.2355646430705749
0.0010059090909090909,0.27752540613091015,-0.23219735039737427
0.0010071590909090909,0.29084549639441126,-0.2355646430705749
0.0010084090909090908,0.28751547382853626,-0.23219735039737427
0.001009659090909091,0.32081569948728905,-0.2355646430705749
0.001010909090909091,0.31415565435553849,-0.23219735039737427
0.0010121590909090909,0.33746581231666573,-0.23219735039737427
0.0010134090909090909,0.34412585744841628,-0.24229922841697615
0.0010146590909090908,0.35078590258016684,-0.23219735039737427
0.001015909090909091,0.38075610567304463,-0.23893193574377553
0.0010171590909090909,0.36743601540954351,-0.23893193574377553
0.0010184090909090909,0.39740621850242075,-0.23893193574377553
0.0010196590909090908,0.39740621850242075,-0.24229922841697615
0.001020909090909091,0.41738635389767298,-0.2355646430705749
0.0010221590909090909,0.43736648929292465,-0.24229922841697615
0.0010234090909090909,0.42404639902942354,-0.2355646430705749
0.0010246590909090908,0.46400666981992689,-0.24566652109017678
0.001025909090909091,0.45401660212230133,-0.23893193574377553
0.0010271590909090909,0.48065678264930356,-0.23893193574377553
0.0010284090909090909,0.48398680521517856,-0.24229922841697615
0.0010296590909090908,0.49064685034692912,-0.24229922841697615
0.001030909090909091,0.51395700830805635,-0.24903381376337769
0.001032159090909091,0.51062698574218135,-0.24229922841697615
0.0010334090909090909,0.54059718883505914,-0.23893193574377553
0.0010346590909090909,0.53393714370330803,-0.23893193574377553
0.0010359090909090908,0.55724730166443526,-0.2355646430705749
0.001037159090909091,0.57056739192793637,-0.24566652109017678
0.0010384090909090909,0.56390734679618582,-0.23219735039737427
0.0010396590909090909,0.59387754988906361,-0.24566652109017678
0.0010409090909090908,0.58721750475731305,-0.23893193574377553
0.001042159090909091,0.62051773041606584,-0.24229922841697615
0.0010434090909090909,0.62717777554781695,-0.24229922841697615
0.0010446590909090909,0.62384775298194139,-0.23219735039737427
0.0010459090909090908,0.65714797864069419,-0.24229922841697615
0.001047159090909091,0.64382788837719307,-0.23219735039737427
0.0010484090909090909,0.67712811403594642,-0.23893193574377553
0.0010496590909090909,0.67379809147007086,2.1754169109411201
0.0010509090909090908,0.70043827199707309,4.2328327342667427
0.001052159090909091,0.71375836226057476,4.2159962709007388
0.001053409090909091,0.71042833969469921,4.2227308562471411
0.0010546590909090909,0.743728565353452,4.2126289782275386
0.0010559090909090909,0.73040847508995088,4.2126289782275386
0.0010571590909090908,0.75704865561695311,4.2159962709007388
0.001058409090909091,0.76370870074870423,4.2058943928811381
0.0010596590909090909,0.77036874588045479,4.2227308562471411
0.0010609090909090909,0.7870188587098309,4.2126289782275386
0.0010621590909090908,0.77702879101220534,4.2159962709007388
0.001063409090909091,0.81032901667095814,4.2227308562471411
0.0010646590909090909,0.81032901667095814,4.2260981489203413
0.0010659090909090909,0.82364910693445925,4.2328327342667427
0.0010671590909090908,0.84029921976383593,4.2260981489203413
0.001068409090909091,0.83030915206620981,4.2429346122863452
0.0010696590909090909,0.87026942285671371,4.2362000269399438
0.0010709090909090909,0.85361931002733704,4.239567319613144
0.0010721590909090908,0.88025949055433927,4.2463019049595454
0.001073409090909091,0.88358951312021483,4.2429346122863452
0.001074659090909091,0.89690960338371595,4.2564037829791479
0.0010759090909090909,0.91688973877896762,4.2496691976327465
0.0010771590909090909,0.89690960338371595,4.2564037829791479
0.0010784090909090908,0.93686987417421985,4.2530364903059468
0.001079659090909091,0.92687980647659374,4.2631383683255493
0.0010809090909090909,0.94685994187184541,4.2732402463451518
0.0010821590909090909,0.95685000956947153,4.2665056609987495
0.0010834090909090908,0.95351998700359597,4.2799748316915522
0.001084659090909091,0.98016016753059876,4.2698729536719506
0.0010859090909090909,0.97017009983297264,4.2833421243647525
0.0010871590909090909,0.99348025779409987,4.2867094170379536
0.0010884090909090908,1.0001403029258504,4.2799748316915522
0.001089659090909091,1.0001403029258504,4.2934440023843559
0.001090909090909091,1.0301105060187283,4.2867094170379536
0.0010921590909090909,1.0134603931893515,4.3001785877307563
0.0010934090909090908,1.0467606188481042,4.2934440023843559
0.001094659090909091,1.0367705511504788,4.2968112950575561
0.001095909090909091,1.0567506865457306,4.3069131730771577
0.0010971590909090909,1.0700707768092315,4.3035458804039575
0.0010984090909090909,1.0600807091116056,4.3136477584235591
0.0010996590909090908,1.0933809347703587,4.3035458804039575
0.001100909090909091,1.0767308219409821,4.3136477584235591
0.0011021590909090909,1.1033710024679844,4.3170150510967602
0.0011034090909090909,1.10670102503386,4.3170150510967602
0.0011046590909090908,1.10670102503386,4.3271169291163627
0.001105909090909091,1.1300111829949873,4.3203823437699604
0.0011071590909090909,1.1233511378632366,4.3304842217895629
0.0011084090909090909,1.1499913183902388,4.3338515144627632
0.0011096590909090908,1.1400012506926127,4.3372188071359643
0.001110909090909091,1.1566513635219895,4.3405860998091654
0.001112159090909091,1.1666414312196154,4.3338515144627632
0.0011134090909090909,1.1599813860878649,4.3405860998091654
0.0011146590909090909,1.1899515891807422,4.3405860998091654
0.001115909090909091,1.1766314989172411,4.3473206851555659
0.001117159090909091,1.1999416568783683,4.3540552705019673
0.0011184090909090909,1.206601702010119,4.350687977828767
0.0011196590909090909,1.203271679444244,4.3641571485215698
0.0011209090909090908,1.2265818374053705,4.350687977828767
0.001122159090909091,1.206601702010119,4.3607898558483695
0.0011234090909090909,1.2432319502347471,4.3641571485215698
0.0011246590909090909,1.2332418825371212,4.3675244411947709
0.0011259090909090908,1.2465619728006228,4.3675244411947709
0.001127159090909091,1.2532220179323734,4.3641571485215698
0.0011284090909090909,1.2565520404982484,4.3776263192143725
0.0011296590909090909,1.2831922210252511,4.3742590265411714
0.0011309090909090908,1.2598820630641239,4.3809936118875736
0.001132159090909091,1.2898522661570015,4.3809936118875736
0.001133409090909091,1.2798621984593757,4.3776263192143725
0.0011346590909090909,1.2865222435911261,4.3877281972339741
0.0011359090909090909,1.3098324015522533,4.3809936118875736
0.001137159090909091,1.2898522661570015,4.3877281972339741
0.001138409090909091,1.3198224692498788,1.4985910836277814
0.0011396590909090909,1.2998423338546272,-0.077301887430142324
0.0011409090909090909,1.3198224692498788,-0.060465424064138906
0.0011421590909090908,1.3298125369475051,-0.060465424064138906
0.001143409090909091,1.3164924466840038,-0.050363546044536744
0.0011446590909090909,1.3464626497768817,-0.053730838717737373
0.0011459090909090909,1.3264825143816301,-0.046996253371336116
0.0011471590909090908,1.3464626497768817,-0.046996253371336116
0.001148409090909091,1.343132627211006,-0.046996253371336116
0.0011496590909090909,1.3531226949086324,-0.043628960698135488
0.0011509090909090909,1.3731028303038839,-0.053730838717737373
0.0011521590909090908,1.3531226949086324,-0.046996253371336116
0.001153409090909091,1.386422920567385,-0.050363546044536744
0.001154659090909091,1.3731028303038839,-0.046996253371336116
0.0011559090909090909,1.386422920567385,-0.046996253371336116
0.0011571590909090909,1.386422920567385,-0.050363546044536744
0.0011584090909090908,1.38309289800151,-0.046996253371336116
0.001159659090909091,1.4097330785285123,-0.053730838717737373
0.0011609090909090909,1.3897529431332605,-0.046996253371336116
0.0011621590909090909,1.4197231462261384,-0.046996253371336116
0.0011634090909090908,1.4163931236602627,-0.050363546044536744
0.001164659090909091,1.4130631010943877,-0.043628960698135488
0.0011659090909090909,1.4330432364896395,-0.050363546044536744
0.0011671590909090909,1.4163931236602627,-0.050363546044536744
0.0011684090909090908,1.4463633267531406,-0.060465424064138906
0.001169659090909091,1.429713213923764,-0.053730838717737373
0.0011709090909090909,1.4463633267531406,-0.057098131390938278
0.0011721590909090909,1.4496933493190156,-0.060465424064138906
0.0011734090909090908,1.429713213923764,-0.050363546044536744
0.001174659090909091,1.4630134395825172,-0.067200009410540162
0.001175909090909091,1.4430333041872649,-0.053730838717737373
0.0011771590909090909,1.4696734847142678,-0.060465424064138906
0.0011784090909090909,1.4563533944507663,-0.063832716737339534
0.0011796590909090908,1.4596834170166417,-0.057098131390938278
0.001180909090909091,1.4763335298460185,-0.063832716737339534
0.0011821590909090909,1.4663434621483922,-0.057098131390938278
0.0011834090909090909,1.4963136652412701,-0.067200009410540162
0.0011846590909090908,1.4696734847142678,-0.067200009410540162
0.001185909090909091,1.4896536201095194,-0.067200009410540162
0.0011871590909090909,1.4896536201095194,-0.067200009410540162
0.0011884090909090909,1.4796635524118935,-0.060465424064138906
0.0011896590909090908,1.4996436878071451,-0.073934594756941696
0.001190909090909091,1.4796635524118935,-0.063832716737339534
0.0011921590909090909,1.5129637780706466,-0.070567302083741068
0.0011934090909090909,1.4996436878071451,-0.073934594756941696
0.0011946590909090908,1.4996436878071451,-0.067200009410540162
0.001195909090909091,1.5129637780706466,-0.077301887430142324
0.001197159090909091,1.4929836426753944,-0.070567302083741068
0.0011984090909090909,1.526283868334148,-0.073934594756941696
0.0011996590909090909,1.5063037329388962,-0.077301887430142324
0.0012009090909090908,1.5162938006365216,-0.077301887430142324
0.001202159090909091,1.5162938006365216,-0.08403647277654358
0.0012034090909090909,1.5196238232023973,-0.073934594756941696
0.0012046590909090909,1.5362739360317734,-0.08403647277654358
0.0012059090909090908,1.5096337555047712,-0.08403647277654358
0.001207159090909091,1.5362739360317734,-0.08403647277654358
0.0012084090909090909,1.5229538457682723,-0.087403765449744486
0.0012096590909090909,1.526283868334148,-0.077301887430142324
0.0012109090909090908,1.5329439134658984,-0.090771058122945114
0.001212159090909091,1.5196238232023973,-0.08403647277654358
0.0012134090909090909,1.5429339811635239,-0.090771058122945114
0.0012146590909090909,1.5229538457682723,-0.08403647277654358
0.0012159090909090908,1.5396039585976489,-0.08403647277654358
0.001217159090909091,1.5396039585976489,-0.087403765449744486
0.001218409090909091,1.526283868334148,-0.087403765449744486
0.0012196590909090909,1.5495940262952752,-0.090771058122945114
0.0012209090909090909,1.526283868334148,-0.087403765449744486
0.0012221590909090908,1.5495940262952752,-0.094138350796145742
0.001223409090909091,1.529613890900023,-0.094138350796145742
0.0012246590909090909,1.5396039585976489,-0.090771058122945114
0.0012259090909090909,1.5429339811635239,-0.10087293614254728
0.0012271590909090908,1.5229538457682723,-0.090771058122945114
0.001228409090909091,1.5529240488611502,-0.10087293614254728
0.0012296590909090909,1.5229538457682723,-0.09750564346934637
0.0012309090909090909,1.5396039585976489,-0.09750564346934637
0.0012321590909090908,1.529613890900023,-0.10087293614254728
0.001233409090909091,1.526283868334148,-0.10087293614254728
0.0012346590909090909,1.5429339811635239,-0.10760752148894853
0.0012359090909090909,1.526283868334148,-0.10087293614254728
0.0012371590909090908,1.5429339811635239,-0.10087293614254728
0.001238409090909091,1.526283868334148,-0.10760752148894853
0.001239659090909091,1.529613890900023,-0.1042402288157479
0.0012409090909090909,1.5396039585976489,-0.11097481416214916
0.0012421590909090909,1.5229538457682723,-0.10087293614254728
0.0012434090909090908,1.5396039585976489,-0.11434210683535007
0.001244659090909091,1.5162938006365216,-0.10760752148894853
0.0012459090909090909,1.5362739360317734,-0.11097481416214916
0.0012471590909090909,1.5229538457682723,-0.10760752148894853
0.0012484090909090908,1.5162938006365216,-0.10760752148894853
0.001249659090909091,1.529613890900023,-0.11770939950855069
0.0012509090909090909,1.5063037329388962,-0.11097481416214916
0.0012521590909090909,1.5329439134658984,-0.11434210683535007
0.0012534090909090908,1.5129637780706466,-0.11434210683535007
0.001254659090909091,1.5129637780706466,-0.11434210683535007
0.001255909090909091,1.5063037329388962,-0.12107669218175132
0.0012571590909090909,1.5063037329388962,-0.11434210683535007
0.0012584090909090908,1.5229538457682723,-0.12444398485495195
0.001259659090909091,1.4796635524118935,-0.11434210683535007
0.001260909090909091,1.5162938006365216,-0.12107669218175132
0.0012621590909090909,1.4896536201095194,-0.11770939950855069
0.0012634090909090909,1.4963136652412701,-0.11434210683535007
0.0012646590909090908,1.4996436878071451,-0.12444398485495195
0.001265909090909091,1.4763335298460185,-0.11434210683535007
0.0012671590909090909,1.5029737103730207,-0.12444398485495195
0.0012684090909090909,1.4730035072801428,-0.12107669218175132
0.0012696590909090908,1.486323597543644,-0.11770939950855069
0.001270909090909091,1.4796635524118935,-0.12781127752815258
0.0012721590909090909,1.4730035072801428,-0.11434210683535007
0.0012734090909090909,1.482993574977769,-0.13117857020135348
0.0012746590909090908,1.4530233718848913,-0.12444398485495195
0.001275909090909091,1.4730035072801428,-0.12781127752815258
0.001277159090909091,1.4530233718848913,-0.12781127752815258
0.0012784090909090909,1.4563533944507663,-0.12781127752815258
0.0012796590909090909,1.4596834170166417,-0.13791315554775474
0.001280909090909091,1.4330432364896395,-0.12444398485495195
0.001282159090909091,1.4630134395825172,-0.13117857020135348
0.0012834090909090909,1.4330432364896395,-0.13117857020135348
0.0012846590909090909,1.4463633267531406,-0.13117857020135348
0.0012859090909090908,1.429713213923764,-0.13791315554775474
0.001287159090909091,1.4230531687920134,-0.13117857020135348
0.0012884090909090909,1.4330432364896395,-0.13791315554775474
0.0012896590909090909,1.4030730333967618,-0.12781127752815258
0.0012909090909090908,1.426383191357889,-0.13791315554775474
0.001292159090909091,1.3997430108308861,-0.13791315554775474
0.0012934090909090909,1.4064030559626368,-0.13454586287455411
0.0012946590909090909,1.4064030559626368,-0.14128044822095537
0.0012959090909090908,1.386422920567385,-0.13454586287455411
0.001297159090909091,1.3997430108308861,-0.14464774089415627
0.001298409090909091,1.3731028303038839,-0.14128044822095537
0.0012996590909090909,1.3897529431332605,-0.14128044822095537
0.0013009090909090909,1.3764328528697596,-0.14464774089415627
0.001302159090909091,1.3664427851721332,-0.13454586287455411
0.001303409090909091,1.3731028303038839,-0.14464774089415627
0.0013046590909090909,1.343132627211006,-0.14128044822095537
0.0013059090909090909,1.3664427851721332,-0.15138232624055753
0.0013071590909090908,1.3331425595133806,-0.1480150335673569
0.001308409090909091,1.3364725820792556,-0.14464774089415627
0.0013096590909090909,1.3364725820792556,-0.15138232624055753
0.0013109090909090909,1.3264825143816301,-0.1480150335673569
0.0013121590909090908,1.339802604645131,-0.15138232624055753
0.001313409090909091,1.3065023789863779,-0.15138232624055753
0.0013146590909090909,1.3298125369475051,-0.1480150335673569
0.0013159090909090909,1.2965123112887522,-0.15138232624055753
0.0013171590909090908,1.2965123112887522,-0.14128044822095537
0.001318409090909091,1.2931822887228765,-0.15138232624055753
0.001319659090909091,1.2665421081958743,-0.14464774089415627
0.0013209090909090909,1.2931822887228765,-0.15811691158695879
0.0013221590909090909,1.2598820630641239,-0.15138232624055753
0.001323409090909091,1.2665421081958743,-0.1480150335673569
0.001324659090909091,1.2598820630641239,-0.15474961891375816
0.0013259090909090909,1.2432319502347471,-0.15138232624055753
0.0013271590909090909,1.2498919953664978,-0.15811691158695879
0.0013284090909090908,1.2199217922736199,-0.15811691158695879
0.001329659090909091,1.2332418825371212,-0.16148420426015969
0.0013309090909090909,1.2132617471418694,-0.15811691158695879
0.0013321590909090909,1.2132617471418694,-0.15138232624055753
0.0013334090909090908,1.2165917697077449,-0.16148420426015969
0.001334659090909091,1.1832915440489917,-0.1480150335673569
0.0013359090909090909,1.206601702010119,-0.16148420426015969
0.0013371590909090909,1.1733014763513661,-0.15811691158695879
0.0013384090909090908,1.1866215666148672,-0.15811691158695879
0.001339659090909091,1.1699714537854904,-0.16148420426015969
0.001340909090909091,1.1533213409561145,-0.15811691158695879
0.0013421590909090909,1.1599813860878649,-0.16485149693336032
0.0013434090909090909,1.1333412055608623,-0.15811691158695879
0.0013446590909090908,1.1499913183902388,-0.16148420426015969
0.001345909090909091,1.1200211152973609,-0.16821878960656095
0.0013471590909090909,1.1233511378632366,-0.15811691158695879
0.0013484090909090909,1.1166910927314859,-0.16821878960656095
0.0013496590909090908,1.0933809347703587,-0.15474961891375816
0.001350909090909091,1.10670102503386,-0.16485149693336032
0.0013521590909090909,1.0767308219409821,-0.16148420426015969
0.0013534090909090909,1.0867208896386082,-0.16821878960656095
0.0013546590909090908,1.0700707768092315,-0.17158608227976158
0.001355909090909091,1.0567506865457306,-0.16148420426015969
0.0013571590909090909,1.0700707768092315,-0.17495337495296248
0.0013584090909090909,1.0334405285846033,-0.16485149693336032
0.0013596590909090908,1.0467606188481042,-0.16821878960656095
0.001360909090909091,1.0167904157552266,-0.17158608227976158
0.001362159090909091,1.0167904157552266,-0.16148420426015969
0.0013634090909090909,1.0068003480576011,-0.17158608227976158
0.0013646590909090909,0.98682021266234932,-0.16485149693336032
0.0013659090909090908,1.0001403029258504,-0.17158608227976158
0.001367159090909091,0.96351005470122209,-0.16821878960656095
0.0013684090909090909,0.9768301449647232,-0.17832066762616311
0.0013696590909090909,0.95351998700359597,-0.17495337495296248
0.0013709090909090908,0.94685994187184541,-0.17158608227976158
0.001372159090909091,0.94685994187184541,-0.17495337495296248
0.0013734090909090909,0.91688973877896762,-0.17158608227976158
0.0013746590909090909,0.9335398516083443,-0.17495337495296248
0.0013759090909090908,0.90356964851546651,-0.17495337495296248
0.001377159090909091,0.91022969364721706,-0.17158608227976158
0.0013784090909090909,0.89357958081784095,-0.17832066762616311
0.0013796590909090909,0.87692946798846427,-0.16821878960656095
0.0013809090909090908,0.88691953568608983,-0.17495337495296248
0.001382159090909091,0.85028928746146204,-0.17158608227976158
0.001383409090909091,0.8569493325932126,-0.18168796029936374
0.0013846590909090909,0.83696919719796037,-0.17832066762616311
0.0013859090909090909,0.83363917463208537,-0.17495337495296248
0.0013871590909090908,0.83030915206620981,-0.18168796029936374
0.001388409090909091,0.79367890384158146,-0.17158608227976158
0.0013896590909090909,0.81365903923683369,-0.18168796029936374
0.0013909090909090909,0.77369876844632979,-0.17832066762616311
0.0013921590909090908,0.7870188587098309,-0.17832066762616311
0.001393409090909091,0.76703872331457923,-0.18505525297256437
0.0013946590909090909,0.75038861048520256,-0.17495337495296248
0.0013959090909090909,0.75704865561695311,-0.18842254564576527
0.0013971590909090908,0.72707845252407588,-0.17495337495296248
0.001398409090909091,0.740398542787577,-0.18168796029936374
0.0013996590909090909,0.71042833969469921,-0.18168796029936374
0.0014009090909090909,0.70709831712882365,-0.17832066762616311
0.0014021590909090908,0.70376829456294865,-0.18842254564576527
0.001403409090909091,0.67379809147007086,-0.18168796029936374
0.001404659090909091,0.68378815916769697,-0.18505525297256437
0.0014059090909090909,0.65048793350894363,-0.18505525297256437
0.0014071590909090909,0.66047800120656974,-0.18168796029936374
0.0014084090909090908,0.64715791094306863,-0.18842254564576527
0.001409659090909091,0.62051773041606584,-0.18168796029936374
0.0014109090909090909,0.63383782067956751,-0.19852442366536716
0.0014121590909090909,0.59387754988906361,-0.18168796029936374
0.0014134090909090908,0.60719764015256472,-0.18505525297256437
0.001414659090909091,0.57722743705968693,-0.18168796029936374
0.0014159090909090909,0.57056739192793637,-0.18505525297256437
0.0014171590909090909,0.56390734679618582,-0.18842254564576527
0.0014184090909090908,0.54392721140093414,-0.18505525297256437
0.001419659090909091,0.55391727909856026,-0.18842254564576527
0.0014209090909090909,0.51728703087393191,-0.18505525297256437
0.0014221590909090909,0.52727709857155747,-0.18505525297256437
0.0014234090909090908,0.50729696317630579,-0.1917898383189659
0.001424659090909091,0.49064685034692912,-0.18168796029936374
0.001425909090909091,0.48731682778105412,-0.19515713099216653
0.0014271590909090909,0.46067664725405189,-0.18168796029936374
0.0014284090909090909,0.477326760083428,-0.19515713099216653
0.0014296590909090908,0.44402653442467521,-0.1917898383189659
0.001430909090909091,0.44402653442467521,-0.1917898383189659
0.0014321590909090909,0.4340364667270491,-0.19852442366536716
0.0014334090909090909,0.40739628620004686,-0.18505525297256437
0.0014346590909090908,0.41738635389767298,-0.19515713099216653
0.001435909090909091,0.38075610567304463,-0.1917898383189659
0.0014371590909090909,0.38741615080479519,-0.1917898383189659
0.0014384090909090909,0.36410599284366796,-0.20189171633856778
0.0014396590909090908,0.3607759702777924,-0.18842254564576527
0.001440909090909091,0.3574459477119174,-0.19852442366536716
0.001442159090909091,0.3174856769214135,-0.18505525297256437
0.0014434090909090909,0.33080576718491517,-0.19852442366536716
0.0014446590909090908,0.30416558665791238,-0.19515713099216653
0.001445909090909091,0.30083556409203738,-0.20189171633856778
0.001447159090909091,0.2841854512626607,-0.19852442366536716
0.0014484090909090909,0.26753533843328403,-0.19515713099216653
0.0014496590909090909,0.26753533843328403,-0.20189171633856778
0.0014509090909090908,0.23423511277453124,-0.19515713099216653
0.001452159090909091,0.24422518047215735,-0.19515713099216653
0.0014534090909090909,0.22424504507690513,-0.20189171633856778
0.0014546590909090909,0.20759493224752901,-0.19515713099216653
0.0014559090909090908,0.21092495481340401,-0.20525900901176869
0.001457159090909091,0.17762472915465122,-0.19515713099216653
0.0014584090909090909,0.18761479685227678,-0.20189171633856778
0.0014596590909090909,0.15431457119352399,-0.19852442366536716
0.0014609090909090908,0.15764459375939954,-0.20189171633856778
0.001462159090909091,0.14765452606177343,-0.20525900901176869
0.001463409090909091,0.11768432296889564,-0.1917898383189659
0.0014646590909090909,0.13433443579827231,-0.20189171633856778
0.0014659090909090909,0.091044142441893405,-0.19852442366536716
0.001467159090909091,0.10103421013951897,-0.20189171633856778
0.001468409090909091,0.074394029612516732,-0.20525900901176869
0.0014696590909090909,0.071064007046641731,-0.19852442366536716
0.0014709090909090909,0.061073939349015616,-0.20525900901176869
0.0014721590909090908,0.037763781387888384,-0.19852442366536716
0.001473409090909091,0.047753849085514499,-0.20862630168496932
